price_per_m2,area (m2),category,direction,floor_num,toilet_num,livingroom_num,bedroom_num,liability,district,city_province,street (m)
4.12E7,97.0,Bán nhà phố dự án,Không xác định,4,-1,1,4,Sổ hồng,TP. Lào Cai,Lào Cai,-1.0
5.94E7,740.0,Bán nhà phố dự án,Không xác định,-1,-1,-1,-1,Không xác định,Vũng Tàu,Bà Rịa - Vũng Tàu,-1.0
3.66E7,300.0,Bán biệt thự,Không xác định,-1,-1,-1,-1,Không xác định,Vũng Tàu,Bà Rịa - Vũng Tàu,-1.0
5.11E7,45.0,Bán căn hộ chung cư,Không xác định,-1,-1,-1,-1,Không xác định,Sơn Trà,TP. Đà Nẵng,-1.0
1.41E8,508.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận 12,TP. Hồ Chí Minh,-1.0
2.04E8,50.0,Bán nhà riêng,Không xác định,2,2,-1,2,Sổ hồng,Quận 10,TP. Hồ Chí Minh,-1.0
2.13E8,46.0,Bán nhà riêng,Không xác định,4,3,1,5,Sổ hồng,Quận 10,TP. Hồ Chí Minh,-1.0
3.33E8,30.0,Bán nhà riêng,Không xác định,4,3,1,2,Sổ hồng,Quận 10,TP. Hồ Chí Minh,-1.0
2.97E8,37.0,Bán nhà riêng,Không xác định,5,4,1,4,Sổ hồng,Quận 3,TP. Hồ Chí Minh,-1.0
1.25E8,43.0,Bán nhà riêng,Không xác định,1,3,1,2,Sổ hồng,Quận Thủ Đức,TP. Hồ Chí Minh,5.0
9.74E7,123.1,Bán nhà riêng,Nam,2,3,1,5,Sổ hồng,Quận 3,TP. Hồ Chí Minh,7.0
1.07E7,88.0,Bán đất thổ cư,Không xác định,-1,-1,-1,-1,Không xác định,Huyện Củ Chi,TP. Hồ Chí Minh,-1.0
1.0E7,135.0,Bán đất thổ cư,Không xác định,-1,-1,-1,-1,Không xác định,Đức Hòa,Long An,-1.0
6.95E7,161.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận Tân Phú,TP. Hồ Chí Minh,-1.0
7.27E7,48.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận 8,TP. Hồ Chí Minh,-1.0
4.87E7,80.0,Bán căn hộ chung cư,Không xác định,-1,-1,-1,-1,Không xác định,Quận Thủ Đức,TP. Hồ Chí Minh,-1.0
4.5E7,65.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Liên Chiểu,TP. Đà Nẵng,-1.0
5.62E7,48.0,Bán căn hộ chung cư,Không xác định,-1,-1,-1,-1,Không xác định,Sơn Trà,TP. Đà Nẵng,-1.0
3.2E8,175.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận 2,TP. Hồ Chí Minh,-1.0
7800000.0,320.0,Bán nhà phố dự án,Không xác định,-1,-1,-1,-1,Không xác định,Hà Tiên,Kiên Giang,-1.0
4.16E7,60.0,Bán căn hộ chung cư,Không xác định,2,1,1,2,Sổ hồng,Quận 3,TP. Hồ Chí Minh,-1.0
5.55E7,90.0,Bán căn hộ chung cư,Không xác định,-1,-1,-1,-1,Không xác định,Biên Hòa,Đồng Nai,-1.0
8.97E7,195.0,Bán biệt thự,Không xác định,-1,-1,-1,-1,Không xác định,Quận 9,TP. Hồ Chí Minh,-1.0
1.26E8,75.0,Bán nhà phố dự án,Không xác định,-1,-1,-1,-1,Không xác định,Quận 9,TP. Hồ Chí Minh,-1.0
3.24E8,185.0,Bán đất thổ cư,Không xác định,-1,-1,-1,-1,Không xác định,Quận 2,TP. Hồ Chí Minh,-1.0
1.29E8,54.0,Bán nhà phố dự án,Tây Nam,4,-1,-1,-1,Sổ hồng,Văn Giang,Hưng Yên,10.0
1.75E8,37.0,Bán nhà riêng,Không xác định,4,3,1,4,Sổ hồng,Quận 11,TP. Hồ Chí Minh,-1.0
1.31E8,47.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận Tân Bình,TP. Hồ Chí Minh,-1.0
1.06E8,87.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận Tân Bình,TP. Hồ Chí Minh,-1.0
6.18E7,42.5,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận Thủ Đức,TP. Hồ Chí Minh,-1.0
1.06E7,75.0,Bán đất thổ cư,Không xác định,-1,-1,-1,-1,Không xác định,Huyện Bình Chánh,TP. Hồ Chí Minh,-1.0
1.12E8,50.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận Thủ Đức,TP. Hồ Chí Minh,-1.0
4.64E7,84.0,Bán căn hộ chung cư,Không xác định,-1,-1,-1,-1,Không xác định,Quận Thủ Đức,TP. Hồ Chí Minh,-1.0
644000.0,77.6,Bán căn hộ chung cư,Không xác định,-1,-1,-1,-1,Không xác định,Hải Châu,TP. Đà Nẵng,-1.0
8600000.0,484.0,Bán biệt thự,Không xác định,-1,-1,-1,-1,Không xác định,Đông Hà,Quảng Trị,-1.0
6500000.0,61.0,Bán căn hộ chung cư,Không xác định,-1,-1,-1,-1,Không xác định,Dĩ An,Bình Dương,-1.0
616000.0,60.0,Bán căn hộ chung cư,Không xác định,-1,-1,-1,-1,Không xác định,Dĩ An,Bình Dương,-1.0
4.0E7,61.0,Bán căn hộ chung cư,Không xác định,-1,-1,-1,-1,Không xác định,Dĩ An,Bình Dương,-1.0
1.78E8,202.0,"Bán căn hộ Mini, Dịch vụ",Không xác định,-1,-1,-1,-1,Không xác định,Quận 2,TP. Hồ Chí Minh,-1.0
1.29E8,112.0,Bán nhà phố dự án,Không xác định,-1,-1,-1,-1,Không xác định,Quận 9,TP. Hồ Chí Minh,-1.0
5.63E7,103.0,Bán đất nền dự án,Không xác định,-1,-1,-1,-1,Không xác định,Quận 12,TP. Hồ Chí Minh,-1.0
5.56E8,53.0,Bán nhà riêng,Không xác định,6,5,1,4,Giấy đỏ,Cầu Giấy,Hà Nội,12.5
2.5E8,32.0,Bán nhà riêng,Không xác định,4,4,1,5,Sổ hồng,Quận 3,TP. Hồ Chí Minh,-1.0
2.09E8,63.0,Bán nhà riêng,Không xác định,-1,-1,-1,7,Sổ hồng,Quận 11,TP. Hồ Chí Minh,-1.0
2.97E8,40.0,Bán nhà riêng,Không xác định,4,6,1,6,Sổ hồng,Quận 3,TP. Hồ Chí Minh,-1.0
2.62E8,37.0,Bán nhà riêng,Không xác định,4,3,1,4,Sổ hồng,Quận 10,TP. Hồ Chí Minh,-1.0
1.33E8,45.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận Tân Phú,TP. Hồ Chí Minh,-1.0
4.62E7,216.0,Bán căn hộ chung cư,Không xác định,-1,-1,-1,-1,Không xác định,Quận Thủ Đức,TP. Hồ Chí Minh,-1.0
6.66E7,105.0,Bán nhà phố dự án,Không xác định,4,10,1,10,Sổ hồng,Mộc Châu,Sơn La,25.0
8.39E7,71.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Hạ Long,Quảng Ninh,-1.0
6.33E7,45.0,Bán căn hộ chung cư,Không xác định,-1,-1,-1,-1,Không xác định,Hạ Long,Quảng Ninh,-1.0
2.26E7,64.0,Bán căn hộ chung cư,Không xác định,-1,-1,-1,-1,Không xác định,Hạ Long,Quảng Ninh,-1.0
961000.0,2600.0,"Bán đất nông, lâm nghiệp",Không xác định,-1,-1,-1,-1,Không xác định,Nhơn Trạch,Đồng Nai,-1.0
1.05E7,88.0,Bán đất thổ cư,Không xác định,-1,-1,-1,-1,Không xác định,Huyện Củ Chi,TP. Hồ Chí Minh,-1.0
2.23E8,99.77,Bán nhà riêng,Không xác định,5,7,1,6,Sổ hồng,Quận 1,TP. Hồ Chí Minh,-1.0
826000.0,11130.0,Bán đất thổ cư,Không xác định,-1,2,2,4,Sổ hồng,Chơn Thành,Bình Phước,10.0
122000.0,192.0,Bán đất nền dự án,Không xác định,-1,-1,-1,-1,Không xác định,Liên Chiểu,TP. Đà Nẵng,-1.0
1.95E8,120.0,Bán đất thổ cư,Không xác định,-1,-1,-1,-1,Không xác định,Quận 2,TP. Hồ Chí Minh,-1.0
6.81E7,220.0,Bán nhà hàng - Khách sạn,Không xác định,-1,-1,-1,-1,Không xác định,Dĩ An,Bình Dương,-1.0
9.0E7,50.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận Tân Bình,TP. Hồ Chí Minh,-1.0
1.29E8,27.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận Tân Bình,TP. Hồ Chí Minh,-1.0
9.12E7,70.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận 7,TP. Hồ Chí Minh,-1.0
5.3E7,100.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận 7,TP. Hồ Chí Minh,-1.0
6.14E7,70.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận 7,TP. Hồ Chí Minh,-1.0
2.54E8,33.0,Bán nhà riêng,Không xác định,5,5,1,3,Không xác định,Quận 10,TP. Hồ Chí Minh,-1.0
2.8E8,50.0,Bán nhà riêng,Không xác định,3,3,1,3,Sổ hồng,Quận Phú Nhuận,TP. Hồ Chí Minh,-1.0
6.76E7,105.0,Bán nhà phố dự án,Không xác định,-1,-1,-1,-1,Không xác định,Biên Hòa,Đồng Nai,-1.0
4.0E7,65.0,Bán căn hộ chung cư,Không xác định,-1,-1,-1,-1,Không xác định,Dĩ An,Bình Dương,-1.0
3.12E8,80.0,Bán nhà phố dự án,Không xác định,-1,-1,-1,-1,Không xác định,Bình Thạnh,TP. Hồ Chí Minh,-1.0
2.12E7,120.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận Bình Tân,TP. Hồ Chí Minh,-1.0
4.74E7,116.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận Tân Bình,TP. Hồ Chí Minh,-1.0
6.46E7,35.6,Bán nhà riêng,Không xác định,1,2,1,3,Sổ hồng,Quận Thủ Đức,TP. Hồ Chí Minh,3.0
333000.0,147.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận Thủ Đức,TP. Hồ Chí Minh,-1.0
4.53E7,86.0,Bán căn hộ chung cư,Không xác định,-1,-1,-1,-1,Không xác định,Quận Thủ Đức,TP. Hồ Chí Minh,-1.0
322000.0,192.0,Bán biệt thự,Không xác định,-1,-1,-1,-1,Không xác định,Phan Thiết,Bình Thuận,-1.0
2.9E7,100.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Tân Uyên,Bình Dương,-1.0
2.28E7,875.0,Bán biệt thự,Không xác định,-1,-1,-1,-1,Không xác định,Huyện Hóc Môn,TP. Hồ Chí Minh,-1.0
2.84E8,174.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận 7,TP. Hồ Chí Minh,-1.0
4.21E7,216.0,Bán nhà phố dự án,Không xác định,-1,-1,-1,-1,Không xác định,Quận 12,TP. Hồ Chí Minh,-1.0
4.97E7,48.2,Bán căn hộ chung cư,Không xác định,-1,-1,-1,-1,Không xác định,Sơn Trà,TP. Đà Nẵng,-1.0
2000.0,5000.0,"Bán kho, nhà xưởng",Không xác định,4,3,1,5,Giấy đỏ,Thường Tín,Hà Nội,12.5
1.07E8,35.0,Bán nhà riêng,Không xác định,4,5,-1,4,Sổ hồng,Quận 4,TP. Hồ Chí Minh,-1.0
4000000.0,300.0,Bán đất nền dự án,Đông Nam,-1,-1,-1,-1,Sổ hồng,Đồng Xoài,Bình Phước,17.5
7800000.0,115.0,Bán đất thổ cư,Không xác định,-1,-1,-1,-1,Không xác định,Châu Đức,Bà Rịa - Vũng Tàu,-1.0
2.31E7,69.0,Bán căn hộ chung cư,Không xác định,-1,-1,-1,-1,Không xác định,Dĩ An,Bình Dương,-1.0
2.11E7,138.0,Bán đất nền dự án,Không xác định,-1,-1,-1,-1,Không xác định,Phù Cát,Bình Định,-1.0
2.0E7,60.0,Bán căn hộ chung cư,Không xác định,-1,-1,-1,-1,Không xác định,Dĩ An,Bình Dương,-1.0
2.76E7,163.0,Bán nhà phố dự án,Không xác định,-1,-1,-1,-1,Không xác định,Bến Lức,Long An,-1.0
601000.0,216.0,Bán đất thổ cư,Không xác định,-1,-1,-1,-1,Không xác định,Quận 2,TP. Hồ Chí Minh,-1.0
1.98E8,174.0,Bán đất thổ cư,Không xác định,-1,-1,-1,-1,Không xác định,Quận 2,TP. Hồ Chí Minh,-1.0
9.0E7,100.0,Bán nhà phố dự án,Không xác định,5,5,1,5,Sổ hồng,Đồng Hới,Quảng Bình,-1.0
710000.0,76.0,Bán căn hộ chung cư,Không xác định,-1,-1,-1,-1,Không xác định,Hải Châu,TP. Đà Nẵng,-1.0
4.0E7,80.0,Bán căn hộ chung cư,Không xác định,-1,-1,-1,-1,Không xác định,Đồng Hới,Quảng Bình,-1.0
2.85E7,2000.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận Gò Vấp,TP. Hồ Chí Minh,-1.0
4.98E7,100.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận 7,TP. Hồ Chí Minh,-1.0
1.21E8,66.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận 7,TP. Hồ Chí Minh,-1.0
6.48E7,125.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận 7,TP. Hồ Chí Minh,-1.0
3.75E8,56.0,Bán nhà riêng,Không xác định,5,4,1,3,Giấy đỏ,Cầu Giấy,Hà Nội,7.0
2.58E8,41.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận 1,TP. Hồ Chí Minh,-1.0
9.35E7,64.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận 11,TP. Hồ Chí Minh,-1.0
2.64E7,750.0,Bán đất thổ cư,Không xác định,-1,-1,-1,-1,Không xác định,Huyện Hóc Môn,TP. Hồ Chí Minh,-1.0
8800000.0,1935.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Huyện Hóc Môn,TP. Hồ Chí Minh,-1.0
1.3E7,5000.0,Bán đất thổ cư,Không xác định,-1,-1,-1,-1,Không xác định,Huyện Hóc Môn,TP. Hồ Chí Minh,-1.0
1.26E8,50.0,Bán nhà riêng,Không xác định,2,-1,-1,-1,Không xác định,Quận Gò Vấp,TP. Hồ Chí Minh,-1.0
24324.0,370.0,Bán đất thổ cư,Không xác định,-1,-1,-1,-1,Không xác định,Đức Hòa,Long An,-1.0
6.57E7,35.0,Bán căn hộ chung cư,Không xác định,-1,-1,-1,-1,Không xác định,Quận Bình Tân,TP. Hồ Chí Minh,-1.0
2.15E7,51.0,Bán căn hộ chung cư,Không xác định,-1,-1,-1,-1,Không xác định,Bến Lức,Long An,-1.0
2.27E7,48.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Thuận An,Bình Dương,-1.0
2.54E7,155.0,Bán đất thổ cư,Không xác định,-1,-1,-1,-1,Không xác định,Huyện Củ Chi,TP. Hồ Chí Minh,-1.0
5.12E7,147.0,Bán căn hộ chung cư,Không xác định,-1,-1,-1,-1,Không xác định,Quận Thủ Đức,TP. Hồ Chí Minh,-1.0
4.87E7,80.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận Thủ Đức,TP. Hồ Chí Minh,-1.0
906000.0,215.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Chơn Thành,Bình Phước,-1.0
2.22E8,71.0,Bán nhà riêng,Bắc,3,6,1,4,Giấy đỏ,Quận Gò Vấp,TP. Hồ Chí Minh,-1.0
3.72E7,90.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Bến Lức,Long An,-1.0
1.04E8,64.0,Bán nhà riêng,Không xác định,2,3,1,3,Sổ hồng,Quận 4,TP. Hồ Chí Minh,-1.0
1.65E8,38.1,Bán nhà riêng,Không xác định,5,4,1,4,Sổ hồng,Quận 4,TP. Hồ Chí Minh,-1.0
7.57E7,65.0,Bán nhà riêng,Không xác định,1,2,1,3,Sổ hồng,Quận Thủ Đức,TP. Hồ Chí Minh,4.0
487000.0,400.0,Bán đất thổ cư,Không xác định,-1,-1,-1,-1,Không xác định,Hớn Quản,Bình Phước,-1.0
5.63E7,110.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận 7,TP. Hồ Chí Minh,-1.0
2.57E8,66.0,Bán nhà riêng,Không xác định,5,4,1,3,Không xác định,Bắc Từ Liêm,Hà Nội,7.0
8.39E7,750.0,Bán nhà phố dự án,Không xác định,7,40,-1,40,Sổ hồng,Quận 9,TP. Hồ Chí Minh,17.5
1.08E8,82.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận Gò Vấp,TP. Hồ Chí Minh,-1.0
2.89E8,55.0,Bán nhà riêng,Đông Nam,6,11,1,11,Giấy đỏ,Cầu Giấy,Hà Nội,-1.0
2800000.0,240.0,Bán đất thổ cư,Không xác định,-1,-1,-1,-1,Không xác định,Dương Minh Châu,Tây Ninh,-1.0
1.8E8,25.0,Bán nhà phố dự án,Không xác định,-1,-1,-1,-1,Không xác định,Nam Từ Liêm,Hà Nội,-1.0
1.19E8,48.0,Bán căn hộ chung cư,Đông Bắc,1,1,1,1,Giấy đỏ,Đống Đa,Hà Nội,-1.0
2.61E8,52.0,Bán nhà riêng,Không xác định,6,16,1,15,Giấy đỏ,Bắc Từ Liêm,Hà Nội,-1.0
4.0E7,70.0,Bán căn hộ chung cư,Không xác định,-1,-1,-1,-1,Không xác định,Dĩ An,Bình Dương,-1.0
4.07E7,53.54,Bán căn hộ chung cư,Đông Bắc,-1,1,1,1,Giấy tờ hợp lệ,Vũng Tàu,Bà Rịa - Vũng Tàu,40.0
1.05E8,84.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận 12,TP. Hồ Chí Minh,-1.0
1.21E8,40.0,Bán nhà riêng,Tây Bắc,1,2,1,2,Giấy đỏ,Quận Gò Vấp,TP. Hồ Chí Minh,-1.0
7.64E7,65.4,Bán căn hộ chung cư,Không xác định,-1,-1,-1,-1,Không xác định,Sầm Sơn,Thanh Hóa,-1.0
92807.0,215.5,Bán nhà phố dự án,Không xác định,3,4,1,3,Sổ hồng,Tân Uyên,Bình Dương,17.5
6.07E7,135.0,Bán biệt thự,Không xác định,-1,-1,-1,-1,Không xác định,Hạ Long,Quảng Ninh,-1.0
8.01E7,312.0,Bán biệt thự,Không xác định,-1,-1,-1,-1,Không xác định,Hạ Long,Quảng Ninh,-1.0
1.54E8,58.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận Gò Vấp,TP. Hồ Chí Minh,-1.0
1.47E7,480.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,TP. Lào Cai,Lào Cai,-1.0
1.83E8,87.0,Bán nhà phố dự án,Đông Nam,4,10,1,10,Sổ hồng,Quận 10,TP. Hồ Chí Minh,6.0
4.76E7,147.0,Bán nhà phố dự án,Không xác định,-1,-1,-1,-1,Không xác định,Biên Hòa,Đồng Nai,-1.0
2.81E7,427.0,Bán biệt thự,Nam,3,3,1,3,Sổ hồng,Điện Bàn,Quảng Nam,25.0
4.6E7,150.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Huế,Thừa Thiên Huế,-1.0
6.98E7,458.0,Bán biệt thự,Đông Nam,2,4,1,4,Sổ hồng,Cam Ranh,Khánh Hòa,12.5
8.28E7,59.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận 6,TP. Hồ Chí Minh,-1.0
2.27E8,110.0,Bán nhà riêng,Không xác định,4,2,1,3,Giấy đỏ,Cầu Giấy,Hà Nội,7.0
2.0E8,90.0,Bán đất thổ cư,Không xác định,-1,-1,-1,-1,Không xác định,Quận 7,TP. Hồ Chí Minh,-1.0
3.13E8,43.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Thanh Xuân,Hà Nội,-1.0
2.66E8,45.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Thanh Xuân,Hà Nội,-1.0
2.95E8,40.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Thanh Xuân,Hà Nội,-1.0
9.18E7,50.0,Bán nhà riêng,Không xác định,3,4,1,4,Sổ hồng,Quận Thủ Đức,TP. Hồ Chí Minh,4.0
1.93E8,289.0,Bán đất thổ cư,Không xác định,-1,-1,-1,-1,Không xác định,Quận 2,TP. Hồ Chí Minh,-1.0
1.08E8,80.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận 7,TP. Hồ Chí Minh,-1.0
5.58E7,88.6,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận 7,TP. Hồ Chí Minh,-1.0
750000.0,1000.0,Bán đất thổ cư,Không xác định,-1,-1,-1,-1,Không xác định,Thống Nhất,Đồng Nai,-1.0
3.26E7,72.0,Bán căn hộ chung cư,Không xác định,-1,-1,-1,-1,Không xác định,Hạ Long,Quảng Ninh,-1.0
2.26E7,58.0,Bán căn hộ chung cư,Không xác định,-1,-1,-1,-1,Không xác định,Hạ Long,Quảng Ninh,-1.0
2.33E7,60.0,Bán căn hộ chung cư,Không xác định,-1,-1,-1,-1,Không xác định,Dĩ An,Bình Dương,-1.0
1.13E8,264.0,Không xác định,Không xác định,-1,-1,-1,-1,Không xác định,Quận Thủ Đức,TP. Hồ Chí Minh,-1.0
5.12E7,490.0,Bán đất thổ cư,Không xác định,-1,-1,-1,-1,Không xác định,Quận 9,TP. Hồ Chí Minh,-1.0
2100000.0,167.5,Bán đất thổ cư,Không xác định,-1,-1,-1,-1,Không xác định,Quận 2,TP. Hồ Chí Minh,-1.0
1.93E7,124.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Nhơn Trạch,Đồng Nai,-1.0
3.41E7,360.0,Bán biệt thự,Đông Nam,3,6,1,5,Sổ hồng,Ngũ Hành Sơn,TP. Đà Nẵng,25.0
4.18E7,104.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận 12,TP. Hồ Chí Minh,-1.0
1400000.0,1040.0,Bán đất thổ cư,Không xác định,-1,-1,-1,-1,Không xác định,Long Khánh,Đồng Nai,-1.0
1.49E8,57.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận 10,TP. Hồ Chí Minh,-1.0
1.73E8,36.0,Bán nhà riêng,Không xác định,5,5,1,3,Sổ hồng,Quận 10,TP. Hồ Chí Minh,-1.0
6.66E7,75.0,Bán biệt thự,Không xác định,-1,-1,-1,-1,Không xác định,Đông Hà,Quảng Trị,-1.0
1400000.0,420.0,Bán đất thổ cư,Không xác định,-1,-1,-1,-1,Không xác định,Lâm Hà,Lâm Đồng,-1.0
1900000.0,316.0,Bán đất thổ cư,Không xác định,-1,-1,-1,-1,Không xác định,Lâm Hà,Lâm Đồng,-1.0
1.5E8,65.0,Bán nhà riêng,Nam,3,5,1,4,Giấy đỏ,Quận Gò Vấp,TP. Hồ Chí Minh,-1.0
1.22E8,106.0,Bán đất thổ cư,Không xác định,-1,-1,-1,-1,Giấy đỏ,Quận Gò Vấp,TP. Hồ Chí Minh,-1.0
5.04E7,111.0,Bán nhà phố dự án,Không xác định,-1,-1,-1,-1,Không xác định,Biên Hòa,Đồng Nai,-1.0
1.46E7,82.0,Bán đất nền dự án,Không xác định,-1,-1,-1,-1,Sổ hồng,Tân Uyên,Bình Dương,25.0
5.9E7,100.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Huế,Thừa Thiên Huế,-1.0
2.94E7,102.0,Bán nhà phố dự án,Không xác định,-1,-1,-1,-1,Không xác định,Đức Hòa,Long An,-1.0
3.69E7,69.0,Bán căn hộ chung cư,Không xác định,-1,-1,-1,-1,Không xác định,Dĩ An,Bình Dương,-1.0
1.02E8,93.0,Bán căn hộ chung cư,Không xác định,-1,-1,-1,-1,Không xác định,Quận 2,TP. Hồ Chí Minh,-1.0
4400000.0,188.0,Bán đất thổ cư,Không xác định,-1,-1,-1,-1,Sổ hồng,Huyện Hóc Môn,TP. Hồ Chí Minh,12.5
5.11E7,45.0,Bán căn hộ chung cư,Không xác định,-1,-1,-1,-1,Không xác định,Sơn Trà,TP. Đà Nẵng,-1.0
1.34E8,60.0,Bán đất thổ cư,Không xác định,-1,-1,-1,-1,Không xác định,Quận 7,TP. Hồ Chí Minh,-1.0
1.7E7,200.0,Bán nhà phố dự án,Nam,3,3,1,3,Sổ hồng,Long Điền,Bà Rịa - Vũng Tàu,12.5
220000.0,100.0,Bán đất nền dự án,Không xác định,-1,-1,-1,-1,Không xác định,Phù Cát,Bình Định,-1.0
1.27E8,43.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận 10,TP. Hồ Chí Minh,-1.0
7.62E7,85.5,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận Tân Bình,TP. Hồ Chí Minh,-1.0
2.14E8,55.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Bình Thạnh,TP. Hồ Chí Minh,-1.0
6.59E8,220.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận 3,TP. Hồ Chí Minh,-1.0
6.92E8,114.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận 1,TP. Hồ Chí Minh,-1.0
2.8E7,200.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Dĩ An,Bình Dương,-1.0
1300000.0,237.0,Bán đất thổ cư,Không xác định,-1,-1,-1,-1,Không xác định,Dương Minh Châu,Tây Ninh,-1.0
9.16E7,120.0,Bán nhà riêng,Không xác định,2,3,1,5,Sổ hồng,Quận 5,TP. Hồ Chí Minh,-1.0
1.47E8,71.2,Bán nhà riêng,Không xác định,1,-1,1,-1,Sổ hồng,Quận 10,TP. Hồ Chí Minh,-1.0
